acc,disp_impact,disp_tpr,disp_tnr,noise,method,seed,dataset
0.745,0.11339421613394218,0.058057207589917836,0.11721611721611719,0.15,SVM,0,German
0.695,0.05200405885337389,0.04502973661852172,0.09523809523809523,0.15,LR+Adaptive,0,German
0.745,0.05248260408066985,0.033849383363946384,0.05555555555555558,0.15,LR,1,German
0.755,0.0024767071588630563,0.011020729467331458,0.1388888888888889,0.15,RF,1,German
0.73,0.045288359476353346,0.0511676725268958,0.09722222222222227,0.15,SVM,1,German
0.71,0.046939497582262124,0.015743899239044845,0.05555555555555558,0.15,LR+Adaptive,1,German
0.67,0.05753968253968256,0.1282051282051282,0.04999999999999999,0.15,LR,2,German
0.7,0.04861111111111116,0.11645299145299148,0.04999999999999999,0.15,RF,2,German
0.675,0.050595238095238027,0.1185897435897435,0.04999999999999999,0.15,SVM,2,German
0.605,0.0674603174603175,0.08119658119658113,0.09999999999999998,0.15,LR+Adaptive,2,German
0.73,0.059440971812713794,0.025000000000000022,0.31135531135531136,0.15,LR,3,German
0.695,0.02724377874749373,0.06000000000000005,0.06593406593406592,0.15,RF,3,German
0.745,0.023469748791131062,0.06499999999999995,0.2857142857142857,0.15,SVM,3,German
0.64,0.01698313480363245,0.05500000000000005,0.12454212454212454,0.15,LR+Adaptive,3,German
0.76,0.07536764705882348,0.009393247017009387,0.06285714285714289,0.15,LR,4,German
0.74,0.1654411764705882,0.09037826859609044,0.20571428571428574,0.15,RF,4,German
0.755,0.08272058823529416,0.009393247017009387,0.09142857142857147,0.15,SVM,4,German
0.73,0.1158088235294118,0.0700685453160701,0.03428571428571425,0.15,LR+Adaptive,4,German
0.72,0.08117706747843734,0.06966864910790138,0.021978021978021955,0.2,LR,0,German
0.71,0.044140030441400246,0.06966864910790138,0.07326007326007328,0.2,RF,0,German
0.71,0.0948756976154237,0.06966864910790138,0.07326007326007322,0.2,SVM,0,German
0.695,0.06164383561643838,0.033418295100538176,0.09157509157509158,0.2,LR+Adaptive,0,German
0.745,0.030074301214765953,0.008921542902125323,0.055555555555555525,0.2,LR,1,German
0.705,0.01686519636749617,0.045657307793230184,0.1111111111111111,0.2,RF,1,German
0.745,0.030074301214765953,0.008921542902125323,0.055555555555555525,0.2,SVM,1,German
0.67,0.08373628965679913,0.0850170558908423,0.05555555555555558,0.2,LR+Adaptive,1,German
0.635,0.039682539682539764,0.06517094017094016,0.22499999999999998,0.2,LR,2,German
0.69,0.019841269841269882,0.014957264957265015,0.04999999999999999,0.2,RF,2,German
0.655,0.0535714285714286,0.03632478632478631,0.2,0.2,SVM,2,German
0.605,0.001984126984126977,0.10790598290598286,0.17499999999999993,0.2,LR+Adaptive,2,German
0.735,0.028894916853402508,0.07499999999999996,0.13553113553113555,0.2,LR,3,German
0.72,0.08562330463498058,0.09500000000000008,0.025641025641025605,0.2,RF,3,German
0.75,0.026889963439084785,0.10499999999999998,0.20879120879120883,0.2,SVM,3,German
0.65,0.01179384361363367,0.04500000000000004,0.20146520146520142,0.2,LR+Adaptive,3,German
0.73,0.19485294117647056,0.13582127443513592,0.22285714285714286,0.2,LR,4,German
0.715,0.014705882352941124,0.1188118811881188,0.12,0.2,RF,4,German
0.73,0.15533088235294112,0.12008123889312006,0.1428571428571429,0.2,SVM,4,German
0.74,0.13511029411764708,0.06829144452906832,0.10857142857142865,0.2,LR+Adaptive,4,German
0.67,0.04363267376966007,0.06938544321721885,0.08424908424908423,0.25,LR,0,German
0.68,0.044140030441400246,0.11016709147550274,0.010989010989011005,0.25,RF,0,German
0.665,0.05048198883815325,0.06938544321721885,0.05860805860805862,0.25,SVM,0,German
0.635,0.07331303906646375,0.13905409232512034,0.14652014652014655,0.25,LR+Adaptive,0,German
0.75,0.03089987026772023,0.06087641039097347,0.18055555555555552,0.25,LR,1,German
0.71,0.10567283877815781,0.17659406979795322,0.15277777777777785,0.25,RF,1,German
0.75,0.03089987026772023,0.06087641039097347,0.18055555555555552,0.25,SVM,1,German
0.7,0.12171246609269959,0.12385200734715296,0.04166666666666663,0.25,LR+Adaptive,1,German
0.705,0.0892857142857143,0.1367521367521367,0.050000000000000044,0.25,LR,2,German
0.74,0.050595238095238027,0.03418803418803429,0.024999999999999967,0.25,RF,2,German
0.7,0.08234126984126988,0.1367521367521367,0.025000000000000022,0.25,SVM,2,German
0.64,0.13194444444444442,0.09829059829059827,0.275,0.25,LR+Adaptive,2,German
0.695,0.06262530958839485,0.04500000000000004,0.16483516483516492,0.25,LR,3,German
0.66,0.012265597358179003,0.010000000000000009,0.05860805860805862,0.25,RF,3,German
0.69,0.05543106498407835,0.04500000000000004,0.13919413919413925,0.25,SVM,3,German
0.61,0.022172425993631284,0.0,0.1282051282051282,0.25,LR+Adaptive,3,German
0.73,0.07720588235294112,0.02107133790302107,0.06285714285714289,0.25,LR,4,German
0.73,0.13970588235294112,0.0012693577050012506,0.28,0.25,RF,4,German
0.745,0.07628676470588236,0.015232292460015229,0.06285714285714289,0.25,SVM,4,German
0.71,0.009191176470588203,0.030718456461030774,0.07428571428571429,0.25,LR+Adaptive,4,German
0.705,0.0271435819381024,0.07278391390540928,0.10989010989010983,0.3,LR,0,German
0.655,0.08954845256215116,0.1090342679127726,0.0073260073260073555,0.3,RF,0,German
0.7,0.008625063419583912,0.07278391390540928,0.06227106227106227,0.3,SVM,0,German
0.635,0.11035007610350078,0.09005947323704333,0.04761904761904767,0.3,LR+Adaptive,0,German
0.69,0.020285411015449895,0.004985568092364279,0.1388888888888889,0.3,LR,1,German
0.715,0.06828635452293896,0.1012857517711887,0.09722222222222221,0.3,RF,1,German
0.69,0.020285411015449895,0.004985568092364279,0.1388888888888889,0.3,SVM,1,German
0.655,0.012619412666588059,0.02519023878247173,0.11111111111111105,0.3,LR+Adaptive,1,German
0.59,0.04265873015873012,0.125,0.09999999999999998,0.3,LR,2,German
